date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:51:41	9704/9704	---M--	200	added ('OK')	image/webp	etag:%2225e8-680d7e1e-ff580dba53b52e10;;;%22	https://vavaacademy.com/assets/ranks/Gold_3_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Gold_3_Rank.webp	(from https://vavaacademy.com/)
20:51:42	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-2768fb352704b506;gz%22	https://vavaacademy.com/assets/V1%20Pixa%c3%83%c2%a7%c3%83%c2%a3o.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/V1%20Pixa%c3%83%c2%a7%c3%83%c2%a3o.48.delayed	(from https://vavaacademy.com/)
20:51:42	10434/10434	---M--	200	added ('OK')	image/webp	etag:%2228c2-680d7e1e-eda63121092e69e5;;;%22	https://vavaacademy.com/assets/grafite%20vava.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/grafite%20vava.webp	(from https://vavaacademy.com/)
20:51:43	67417/67417	---M--	200	added ('OK')	image/png	etag:%2210759-680d7e1e-542f909d816aab75;;;%22	https://vavaacademy.com/assets/anual%20grafite.png	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/anual%20grafite.png	(from https://vavaacademy.com/)
20:51:44	53062/53062	---M--	200	added ('OK')	image/webp	etag:%22cf46-680d7e1e-bcee4ddcd4d1ee8b;;;%22	https://vavaacademy.com/assets/V4%20bw%20Grafite.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/V4%20bw%20Grafite.webp	(from https://vavaacademy.com/)
20:51:44	5194702/5194702	---MCZ	200	added ('OK')	text/plain	etag:%224f43ce-680d7e1e-bfdc3f4b904e2a4;gz%22	https://vavaacademy.com/assets/Vava%20Academy%20vs%20Neverest%20(1).webm	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/Vava%20Academy%20vs%20Neverest%20(1).webm	(from https://vavaacademy.com/)
20:51:44	14239/14239	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2029%20Apr%202025%2017:16:10%20GMT	https://unpkg.com/aos@2.3.1/dist/aos.js	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/unpkg.com/aos@2.3.1/dist/aos.js	(from https://vavaacademy.com/)
20:51:45	4626137/4626137	---M--	200	added ('OK')	video/mp4	etag:%224696d9-680d7e1e-e7d5bf33927a5c4c;;;%22	https://vavaacademy.com/assets/LOOP%20(1).mp4	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/LOOP%20(1).mp4	(from https://vavaacademy.com/)
20:51:45	154597/154597	---M-Z	200	added ('OK')	application/javascript	etag:W/%2225be5-n7vuhWVYfwo6iXqEBF16IW76OmQ%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	(from https://vavaacademy.com/)
20:51:45	340/340	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2029%20Apr%202025%2017:16:16%20GMT	https://unpkg.com/ionicons@7.1.0/dist/ionicons/ionicons.esm.js	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/unpkg.com/ionicons@7.1.0/dist/ionicons/ionicons.esm.js	(from https://vavaacademy.com/)
20:51:45	119689/119689	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2029%20Apr%202025%2017:16:43%20GMT	https://unpkg.com/ionicons@7.1.0/dist/ionicons/ionicons.js	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/unpkg.com/ionicons@7.1.0/dist/ionicons/ionicons.js	(from https://vavaacademy.com/)
20:51:46	2114/2114	---M-Z	200	added ('OK')	application/x-javascript	etag:%22842-680d7e1e-bde76cf97e89042c;gz%22	https://vavaacademy.com/script.js	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/script.js	(from https://vavaacademy.com/)
20:51:46	13491/13491	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://kit.fontawesome.com/40e1b7901b.js	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/kit.fontawesome.com/40e1b7901b.js	(from https://vavaacademy.com/)
20:51:46	2465/2465	---M-Z	200	added ('OK')	text/css	etag:%229a1-680d7e1e-20d18b8b65096214;gz%22	https://vavaacademy.com/css/global.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/global.css	(from https://vavaacademy.com/css/index.css)
20:51:46	11276/11276	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/Vava%20Academy%20[letreiro].webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/Vava%20Academy%20[letreiro].webp	(from https://vavaacademy.com/)
20:51:46	489/489	URF---	200	added ('OK%20(cached)')	application/xml		https://vavaacademy.com/sitemap.xml	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/sitemap.xml	(from https://vavaacademy.com/)
20:51:46	21400/21400	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/preloadervava.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/preloadervava.webp	(from https://vavaacademy.com/)
20:51:46	4414566/4414566	URF---	200	added ('OK%20(cached)')	image/png		https://vavaacademy.com/assets/shortcutvava%201.png	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/shortcutvava%201.png	(from https://vavaacademy.com/)
20:51:47	7575/7575	---M-Z	200	added ('OK')	text/css	etag:%221d97-680d7e1e-48d9cb9d45a4dec9;gz%22	https://vavaacademy.com/css/navigation.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/navigation.css	(from https://vavaacademy.com/css/index.css)
20:51:47	1800295/1800295	URF---	200	added ('OK%20(cached)')	application/mp4		https://vavaacademy.com/assets/home%20desktop%20medio.mp4	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/home%20desktop%20medio.mp4	(from https://vavaacademy.com/)
20:51:47	5624/5624	---M-Z	200	added ('OK')	text/css	etag:%2215f8-680d7e1e-b96e916bf550a93c;gz%22	https://vavaacademy.com/css/home.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/home.css	(from https://vavaacademy.com/css/index.css)
20:51:47	1832349/1832349	URF---	200	added ('OK%20(cached)')	application/mp4		https://vavaacademy.com/assets/3d%20home%20cell.mp4	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/3d%20home%20cell.mp4	(from https://vavaacademy.com/)
20:51:47	9381/9381	URF---	200	added ('OK%20(cached)')	image/png		https://vavaacademy.com/assets/V%20VAVA%20gradiente.png	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/V%20VAVA%20gradiente.png	(from https://vavaacademy.com/)
20:51:48	1576/1576	---M-Z	200	added ('OK')	text/css	etag:%22628-680d7e1e-b128aa0d85cafdd9;gz%22	https://vavaacademy.com/css/sectionSlide.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionSlide.css	(from https://vavaacademy.com/css/index.css)
20:51:48	2893/2893	---M-Z	200	added ('OK')	text/css	etag:%22b4d-680d7e1e-1ef8e0eb818ec6b5;gz%22	https://vavaacademy.com/css/sectionSlidePodPah.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionSlidePodPah.css	(from https://vavaacademy.com/css/index.css)
20:51:48	15904/15904	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/ASTRA.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/ASTRA.webp	(from https://vavaacademy.com/)
20:51:48	3048/3048	---M-Z	200	added ('OK')	text/css	etag:%22be8-680d7e1e-94b80e0f20b654b7;gz%22	https://vavaacademy.com/css/sectionVideo.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionVideo.css	(from https://vavaacademy.com/css/index.css)
20:51:48	6863/6863	---M-Z	200	added ('OK')	text/css	etag:%221acf-680d7e1e-fc93837d0fba5a21;gz%22	https://vavaacademy.com/css/sectionModulos.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionModulos.css	(from https://vavaacademy.com/css/index.css)
20:51:49	3652/3652	---M-Z	200	added ('OK')	text/css	etag:%22e44-680d7e1e-50e8df3ef14870bc;gz%22	https://vavaacademy.com/css/sectionDepoimentos.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionDepoimentos.css	(from https://vavaacademy.com/css/index.css)
20:51:49	31330/31330	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/breach.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/breach.webp	(from https://vavaacademy.com/)
20:51:49	23434/23434	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/BRIM.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/BRIM.webp	(from https://vavaacademy.com/)
20:51:49	2678/2678	---M-Z	200	added ('OK')	text/css	etag:%22a76-680d7e1e-eab66ea17a1a464c;gz%22	https://vavaacademy.com/css/sectionAnimacao.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionAnimacao.css	(from https://vavaacademy.com/css/index.css)
20:51:49	20196/20196	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/cypher.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/cypher.webp	(from https://vavaacademy.com/)
20:51:49	20828/20828	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/chamber.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/chamber.webp	(from https://vavaacademy.com/)
20:51:49	21436/21436	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/deadlock.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/deadlock.webp	(from https://vavaacademy.com/)
20:51:49	15632/15632	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/gekko.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/gekko.webp	(from https://vavaacademy.com/)
20:51:49	22128/22128	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/HARBOR.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/HARBOR.webp	(from https://vavaacademy.com/)
20:51:50	2940/2940	---M-Z	200	added ('OK')	text/css	etag:%22b7c-680d7e1e-9751c460e46b5b59;gz%22	https://vavaacademy.com/css/sectionVideoDois.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionVideoDois.css	(from https://vavaacademy.com/css/index.css)
20:51:50	22238/22238	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/killjoy.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/killjoy.webp	(from https://vavaacademy.com/)
20:51:50	4174/4174	---M-Z	200	added ('OK')	text/css	etag:%22104e-680d7e1e-98c470b71df5b0bd;gz%22	https://vavaacademy.com/css/sectionPlano.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionPlano.css	(from https://vavaacademy.com/css/index.css)
20:51:50	16876/16876	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/JETT.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/JETT.webp	(from https://vavaacademy.com/)
20:51:50	5848/5848	URF---	200	added ('OK%20(cached)')	image/png		https://vavaacademy.com/assets/icones/academy.png	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/icones/academy.png	(from https://vavaacademy.com/)
20:51:50	7035/7035	URF---	200	added ('OK%20(cached)')	image/png		https://vavaacademy.com/assets/icones/mapas.png	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/icones/mapas.png	(from https://vavaacademy.com/)
20:51:50	4342/4342	URF---	200	added ('OK%20(cached)')	image/png		https://vavaacademy.com/assets/icones/agentes.png	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/icones/agentes.png	(from https://vavaacademy.com/)
20:51:50	8026/8026	URF---	200	added ('OK%20(cached)')	image/png		https://vavaacademy.com/assets/icones/radiante.png	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/icones/radiante.png	(from https://vavaacademy.com/)
20:51:51	3483/3483	---M-Z	200	added ('OK')	text/css	etag:%22d9b-680d7e1e-41aba905751bc580;gz%22	https://vavaacademy.com/css/sectionFaq.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/sectionFaq.css	(from https://vavaacademy.com/css/index.css)
20:51:51	20378/20378	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/kayo.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/kayo.webp	(from https://vavaacademy.com/)
20:51:51	2709/2709	---M-Z	200	added ('OK')	text/css	etag:%22a95-680d7e1e-921713964afb728d;gz%22	https://vavaacademy.com/css/footer.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/footer.css	(from https://vavaacademy.com/css/index.css)
20:51:52	21664/21664	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/NEON.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/NEON.webp	(from https://vavaacademy.com/)
20:51:52	318/318	---M-Z	200	added ('OK')	text/css	etag:%2213e-680d7e1e-80274653c9c664e5;gz%22	https://vavaacademy.com/css/author.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/author.css	(from https://vavaacademy.com/css/index.css)
20:51:52	17838/17838	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/OMEN.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/OMEN.webp	(from https://vavaacademy.com/)
20:51:52	18966/18966	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/PHOENIX.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/PHOENIX.webp	(from https://vavaacademy.com/)
20:51:52	12872/12872	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/REYNA.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/REYNA.webp	(from https://vavaacademy.com/)
20:51:52	1977/1977	---M-Z	200	added ('OK')	text/css	etag:%227b9-680d7e1e-357281ef1d6d77db;gz%22	https://vavaacademy.com/css/preloader.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/preloader.css	(from https://vavaacademy.com/css/index.css)
20:51:53	18072/18072	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/RAZE.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/RAZE.webp	(from https://vavaacademy.com/)
20:51:53	18294/18294	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/sage.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/sage.webp	(from https://vavaacademy.com/)
20:51:53	17094/17094	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/skye.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/skye.webp	(from https://vavaacademy.com/)
20:51:53	20150/20150	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/sova.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/sova.webp	(from https://vavaacademy.com/)
20:51:53	16546/16546	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/VIPER.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/VIPER.webp	(from https://vavaacademy.com/)
20:51:53	13678/13678	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/alunos/Brutal%20-%20Sova%20(Bahia).webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos/Brutal%20-%20Sova%20(Bahia).webp	(from https://vavaacademy.com/)
20:51:53	16938/16938	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/YORU.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/YORU.webp	(from https://vavaacademy.com/)
20:51:53	1535/1535	---M-Z	200	added ('OK')	text/css	etag:%225ff-680d7e1e-d649e0543311ad74;gz%22	https://vavaacademy.com/css/lines.css	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/css/lines.css	(from https://vavaacademy.com/css/index.css)
20:51:54	4028/4028	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/ranks/Platinum_1_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Platinum_1_Rank.webp	(from https://vavaacademy.com/)
20:51:54	11290/11290	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/ranks/Immortal_3_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Immortal_3_Rank.webp	(from https://vavaacademy.com/)
20:51:54	9984/9984	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/ranks/Immortal_2_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Immortal_2_Rank.webp	(from https://vavaacademy.com/)
20:51:54	16590/16590	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/alunos/Coutinho%20-%20KillJoy%20(RJ).webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos/Coutinho%20-%20KillJoy%20(RJ).webp	(from https://vavaacademy.com/)
20:51:54	2758/2758	URF---	200	added ('OK%20(cached)')	application/avif		https://vavaacademy.com/assets/alunos%20perfil/coutinho.avif	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos%20perfil/coutinho.avif	(from https://vavaacademy.com/)
20:51:54	7520/7520	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/ranks/Platinum_2_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Platinum_2_Rank.webp	(from https://vavaacademy.com/)
20:51:54	4511/4511	---M--	404	error ('Not%20Found')	text/html	etag:%22119f-68074818-2768fb352704b506;;;%22	https://vavaacademy.com/assets/V3%20Pixa%c3%83%c2%a7%c3%83%c2%a3o.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/V3%20Pixa%c3%83%c2%a7%c3%83%c2%a3o.html	(from https://vavaacademy.com/)
20:51:55	3634/3634	URF---	200	added ('OK%20(cached)')	application/avif		https://vavaacademy.com/assets/alunos%20perfil/tornado.avif	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos%20perfil/tornado.avif	(from https://vavaacademy.com/)
20:51:55	14780/14780	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/agentes/fade.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/agentes/fade.webp	(from https://vavaacademy.com/)
20:51:55	4390/4390	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/ranks/Diamond_1_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Diamond_1_Rank.webp	(from https://vavaacademy.com/)
20:51:55	15796/15796	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/alunos/Hydralk%20-%20Astra%20(Curitiba).webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos/Hydralk%20-%20Astra%20(Curitiba).webp	(from https://vavaacademy.com/)
20:51:55	3007/3007	URF---	200	added ('OK%20(cached)')	application/avif		https://vavaacademy.com/assets/alunos%20perfil/hydralk.avif	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos%20perfil/hydralk.avif	(from https://vavaacademy.com/)
20:51:55	10784/10784	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/alunos/Gz%20-%20Jett%20(Sulista).webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos/Gz%20-%20Jett%20(Sulista).webp	(from https://vavaacademy.com/)
20:51:55	2996/2996	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/ranks/Iron_1_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Iron_1_Rank.webp	(from https://vavaacademy.com/)
20:51:55	9882/9882	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/ranks/Diamond_3_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Diamond_3_Rank.webp	(from https://vavaacademy.com/)
20:51:56	18202/18202	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/alunos/Mascaro%20-%20Cypher%20(SP).webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos/Mascaro%20-%20Cypher%20(SP).webp	(from https://vavaacademy.com/)
20:51:56	7448/7448	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/ranks/Ascendant_3_Rank.webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/ranks/Ascendant_3_Rank.webp	(from https://vavaacademy.com/)
20:51:56	12444/12444	URF---	200	added ('OK%20(cached)')	application/webp		https://vavaacademy.com/assets/alunos/Ricardin%20-%20Skye%20(SP%20-%20Zone%20Leste).webp	C:/Users/Bruno%20D'%20Santos/Desktop/CLONADOR%20DE%20PAGINAS/VAVA%20ACADEMY/vavaacademy.com/assets/alunos/Ricardin%20-%20Skye%20(SP%20-%20Zone%20Leste).webp	(from https://vavaacademy.com/)
